"Project","Feature","FileName","RelativePath","BusinessTypes","MockData","MockReasons","ApiConnected","OfflineReady","UiConsistent","NavWired","Priority"
"school_admin_app","dashboard","dashboard_screen.dart","G:\desktop app genuine\school_admin_app\lib\features\dashboard\screens\dashboard_screen.dart","All","False","","False","False","False","False","High"
"school_admin_app","faculty","faculty_screen.dart","G:\desktop app genuine\school_admin_app\lib\features\faculty\screens\faculty_screen.dart","All","False","","False","False","False","True","Medium"
"school_admin_app","fees","fees_screen.dart","G:\desktop app genuine\school_admin_app\lib\features\fees\screens\fees_screen.dart","All","False","","False","False","False","True","Medium"
"school_admin_app","hostel","hostel_screen.dart","G:\desktop app genuine\school_admin_app\lib\features\hostel\screens\hostel_screen.dart","All","False","","False","False","False","False","Medium"
"school_admin_app","leave","leave_screen.dart","G:\desktop app genuine\school_admin_app\lib\features\leave\screens\leave_screen.dart","All","False","","False","False","False","True","Medium"
"school_admin_app","library","library_screen.dart","G:\desktop app genuine\school_admin_app\lib\features\library\screens\library_screen.dart","All","False","","False","False","False","False","Medium"
"school_admin_app","payroll","payroll_screen.dart","G:\desktop app genuine\school_admin_app\lib\features\payroll\screens\payroll_screen.dart","All","False","","False","False","False","False","Medium"
"school_admin_app","reports","reports_screen.dart","G:\desktop app genuine\school_admin_app\lib\features\reports\screens\reports_screen.dart","All","False","","False","False","False","True","Medium"
"school_admin_app","settings","settings_screen.dart","G:\desktop app genuine\school_admin_app\lib\features\settings\screens\settings_screen.dart","All","False","","False","False","False","True","Medium"
"school_admin_app","students","students_screen.dart","G:\desktop app genuine\school_admin_app\lib\features\students\screens\students_screen.dart","All","False","","False","False","False","True","Medium"
"school_admin_app","transport","transport_screen.dart","G:\desktop app genuine\school_admin_app\lib\features\transport\screens\transport_screen.dart","All","False","","False","False","False","False","Medium"
"school_student_app","attendance","attendance_screen.dart","G:\desktop app genuine\school_student_app\lib\features\attendance\screens\attendance_screen.dart","All","False","","False","False","False","False","Medium"
"school_student_app","auth","login_screen.dart","G:\desktop app genuine\school_student_app\lib\features\auth\screens\login_screen.dart","All","False","","False","False","False","False","High"
"school_student_app","dashboard","dashboard_screen.dart","G:\desktop app genuine\school_student_app\lib\features\dashboard\screens\dashboard_screen.dart","All","False","","False","False","False","False","High"
"school_student_app","exams","exams_screen.dart","G:\desktop app genuine\school_student_app\lib\features\exams\screens\exams_screen.dart","All","False","","False","False","False","True","Medium"
"school_student_app","fees","fees_screen.dart","G:\desktop app genuine\school_student_app\lib\features\fees\screens\fees_screen.dart","All","False","","False","False","False","False","Medium"
"school_student_app","fees","fee_payment_screen.dart","G:\desktop app genuine\school_student_app\lib\features\fees\screens\fee_payment_screen.dart","All","False","","False","False","False","True","Medium"
"school_student_app","homework","homework_screen.dart","G:\desktop app genuine\school_student_app\lib\features\homework\screens\homework_screen.dart","All","False","","False","False","False","True","Medium"
"school_student_app","leave","leave_screen.dart","G:\desktop app genuine\school_student_app\lib\features\leave\screens\leave_screen.dart","All","False","","False","False","False","True","Medium"
"school_student_app","library","library_screen.dart","G:\desktop app genuine\school_student_app\lib\features\library\screens\library_screen.dart","All","False","","False","False","False","True","Medium"
"school_student_app","materials","materials_screen.dart","G:\desktop app genuine\school_student_app\lib\features\materials\screens\materials_screen.dart","All","False","","False","False","False","True","Medium"
"school_student_app","notifications","notifications_screen.dart","G:\desktop app genuine\school_student_app\lib\features\notifications\screens\notifications_screen.dart","All","False","","False","False","False","False","Medium"
"school_student_app","profile","profile_screen.dart","G:\desktop app genuine\school_student_app\lib\features\profile\screens\profile_screen.dart","All","False","","False","False","False","True","Medium"
"school_student_app","results","results_screen.dart","G:\desktop app genuine\school_student_app\lib\features\results\screens\results_screen.dart","All","False","","False","False","False","False","Medium"
"school_student_app","timetable","timetable_screen.dart","G:\desktop app genuine\school_student_app\lib\features\timetable\screens\timetable_screen.dart","All","False","","False","False","False","False","Medium"
"school_student_app","transport","transport_screen.dart","G:\desktop app genuine\school_student_app\lib\features\transport\screens\transport_screen.dart","All","False","","False","False","False","True","Medium"
"school_teacher_app","announcements","announcements_screen.dart","G:\desktop app genuine\school_teacher_app\lib\features\announcements\screens\announcements_screen.dart","All","False","","True","False","False","True","Medium"
"school_teacher_app","attendance","attendance_screen.dart","G:\desktop app genuine\school_teacher_app\lib\features\attendance\screens\attendance_screen.dart","All","False","","False","False","False","True","Medium"
"school_teacher_app","auth","login_screen.dart","G:\desktop app genuine\school_teacher_app\lib\features\auth\screens\login_screen.dart","All","False","","False","False","False","False","High"
"school_teacher_app","dashboard","dashboard_screen.dart","G:\desktop app genuine\school_teacher_app\lib\features\dashboard\screens\dashboard_screen.dart","All","False","","False","False","False","False","High"
"school_teacher_app","exams","exams_screen.dart","G:\desktop app genuine\school_teacher_app\lib\features\exams\screens\exams_screen.dart","All","False","","False","False","False","True","Medium"
"school_teacher_app","homework","homework_screen.dart","G:\desktop app genuine\school_teacher_app\lib\features\homework\screens\homework_screen.dart","All","False","","False","False","False","True","Medium"
"school_teacher_app","leave","leave_screen.dart","G:\desktop app genuine\school_teacher_app\lib\features\leave\screens\leave_screen.dart","All","False","","False","False","False","True","Medium"
"school_teacher_app","lesson_plans","lesson_plans_screen.dart","G:\desktop app genuine\school_teacher_app\lib\features\lesson_plans\screens\lesson_plans_screen.dart","All","False","","False","False","False","True","Medium"
"school_teacher_app","materials","materials_screen.dart","G:\desktop app genuine\school_teacher_app\lib\features\materials\screens\materials_screen.dart","All","False","","False","False","False","True","Medium"
"school_teacher_app","payslip","payslip_screen.dart","G:\desktop app genuine\school_teacher_app\lib\features\payslip\screens\payslip_screen.dart","All","False","","False","False","False","False","Medium"
"school_teacher_app","profile","profile_screen.dart","G:\desktop app genuine\school_teacher_app\lib\features\profile\screens\profile_screen.dart","All","False","","False","False","False","True","Medium"
"school_teacher_app","students","students_screen.dart","G:\desktop app genuine\school_teacher_app\lib\features\students\screens\students_screen.dart","All","False","","False","False","False","True","Medium"
"school_teacher_app","timetable","timetable_screen.dart","G:\desktop app genuine\school_teacher_app\lib\features\timetable\screens\timetable_screen.dart","All","False","","False","False","False","False","Medium"
"staff_petrol_pump_app","admin","admin_dashboard_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\admin\admin_dashboard_screen.dart","All","False","","False","False","False","False","High"
"staff_petrol_pump_app","attendance","active_shift_dashboard.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\attendance\presentation\screens\active_shift_dashboard.dart","All","False","","False","False","False","True","High"
"staff_petrol_pump_app","attendance","id_card_scanner_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\attendance\presentation\screens\id_card_scanner_screen.dart","All","False","","False","False","False","True","Medium"
"staff_petrol_pump_app","auth","register_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\auth\register_screen.dart","All","False","","False","False","False","False","Medium"
"staff_petrol_pump_app","auth","force_password_change_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\auth\presentation\screens\force_password_change_screen.dart","All","False","","False","False","False","True","Medium"
"staff_petrol_pump_app","auth","login_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\auth\presentation\screens\login_screen.dart","All","False","","False","False","False","True","High"
"staff_petrol_pump_app","billing","billing_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\billing\billing_screen.dart","All","False","","False","False","False","False","High"
"staff_petrol_pump_app","dashboard","dashboard_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\dashboard\dashboard_screen.dart","All","False","","False","False","False","False","High"
"staff_petrol_pump_app","petrol_pump","add_staff_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\add_staff_screen.dart","Petrol Pump","False","","False","False","False","False","Medium"
"staff_petrol_pump_app","petrol_pump","amount_entry_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\amount_entry_screen.dart","Petrol Pump","False","","False","False","False","False","Medium"
"staff_petrol_pump_app","petrol_pump","payment_failed_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\payment_failed_screen.dart","Petrol Pump","False","","False","False","False","False","Medium"
"staff_petrol_pump_app","petrol_pump","payment_success_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\payment_success_screen.dart","Petrol Pump","False","","False","False","False","False","Medium"
"staff_petrol_pump_app","petrol_pump","qr_display_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\qr_display_screen.dart","Petrol Pump","False","","True","False","False","True","Medium"
"staff_petrol_pump_app","petrol_pump","revenue_dashboard_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\revenue_dashboard_screen.dart","Petrol Pump","False","","False","False","False","False","High"
"staff_petrol_pump_app","petrol_pump","staff_detail_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\staff_detail_screen.dart","Petrol Pump","False","","False","False","False","False","Medium"
"staff_petrol_pump_app","petrol_pump","staff_list_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\staff_list_screen.dart","Petrol Pump","False","","False","False","False","False","Medium"
"staff_petrol_pump_app","petrol_pump","staff_mobile_dashboard.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\staff_mobile\staff_mobile_dashboard.dart","Petrol Pump","False","","True","False","False","False","High"
"staff_petrol_pump_app","petrol_pump","staff_profile_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\staff_mobile\staff_profile_screen.dart","Petrol Pump","False","","False","False","False","True","Medium"
"staff_petrol_pump_app","petrol_pump","staff_quick_pay_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\staff_mobile\staff_quick_pay_screen.dart","Petrol Pump","False","","False","False","False","True","Medium"
"staff_petrol_pump_app","petrol_pump","staff_shift_summary_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\staff_mobile\staff_shift_summary_screen.dart","Petrol Pump","False","","True","False","False","False","Medium"
"staff_petrol_pump_app","petrol_pump","staff_transactions_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\presentation\screens\staff_mobile\staff_transactions_screen.dart","Petrol Pump","False","","False","False","False","True","Medium"
"staff_petrol_pump_app","petrol_pump","petrol_pump_dashboard_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\petrol_pump\screens\petrol_pump_dashboard_screen.dart","Petrol Pump","False","","False","False","False","True","High"
"staff_petrol_pump_app","splash","splash_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\splash\presentation\screens\splash_screen.dart","All","False","","True","False","False","False","Medium"
"staff_petrol_pump_app","tenant","tenant_list_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\tenant\tenant_list_screen.dart","All","False","","False","False","False","False","Medium"
"staff_petrol_pump_app","users","user_list_screen.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\features\users\user_list_screen.dart","All","False","","False","False","False","False","Medium"
"staff_petrol_pump_app","core/general","403_page.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\pages\403_page.dart","All","False","","False","False","False","False","Medium"
"staff_petrol_pump_app","core/general","license_page.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\pages\license_page.dart","All","False","","True","False","False","False","Medium"
"staff_petrol_pump_app","core/general","main_login_page.dart","G:\desktop app genuine\staff_petrol_pump_app\lib\pages\main_login_page.dart","All","False","","False","False","False","False","High"
